./data/osc/data23.txt,osc,Continent,0,1,1,1,2,2,2,2,2,2,2,0,4,4,4,5,5,5,5,5,5,5,1,0.75,0.75,0.75,0.57,0.57,0.57,0.57,0.57,0.57,0.57,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-07 06:14:42.243720
./data/osc/data25.txt,osc,Continent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-07 06:15:36.773166
./data/poly/data1.txt,poly,Continent,3,2,3,3,3,3,3,3,3,3,3,5,4,5,5,6,5,5,5,5,5,5,0.78,0.9,0.78,0.78,0.86,0.78,0.78,0.78,0.78,0.78,0.78,1,2,2,3,3,2,2,2,2,2,2,10,5,2024-02-07 01:59:11.552466
./data/poly/data3.txt,poly,Continent,5,5,5,5,5,4,4,4,5,5,5,7,7,10,10,10,6,6,6,7,7,7,0.67,0.62,0.67,0.67,0.67,0.71,0.71,0.71,0.62,0.62,0.62,1,2,3,3,3,3,3,3,2,2,2,10,5,2024-02-07 02:01:48.177102
./data/poly/data5.txt,poly,Continent,4,4,1,3,3,3,6,6,8,8,8,7,10,3,9,9,9,12,12,14,14,14,0.75,0.7,0.95,0.86,0.86,0.86,0.59,0.59,0.6,0.6,0.6,1,2,2,3,3,3,3,3,2,2,2,10,5,2024-02-07 02:04:08.099323
./data/poly/data7.txt,poly,Continent,7,3,3,3,4,4,4,4,4,4,4,17,10,10,10,13,13,13,13,13,13,13,0.4,0.8,0.8,0.8,0.82,0.82,0.82,0.82,0.82,0.82,0.82,1,2,2,2,3,3,3,3,3,3,3,10,5,2024-02-07 02:06:42.923627
./data/poly/data9.txt,poly,Continent,8,7,7,8,8,8,9,9,9,9,9,15,17,17,15,15,15,19,19,19,19,19,0.31,0.47,0.47,0.43,0.43,0.43,0.37,0.37,0.37,0.37,0.37,1,2,2,2,2,2,2,2,2,2,2,10,5,2024-02-07 02:09:07.449177
./data/poly/data11.txt,poly,Continent,7,7,7,6,6,7,7,7,7,7,7,13,17,17,16,16,17,17,17,17,17,17,0.43,0.53,0.53,0.6,0.6,0.53,0.53,0.53,0.53,0.53,0.53,1,2,2,3,3,3,3,3,3,3,3,10,5,2024-02-07 02:11:50.511410
./data/poly/data13.txt,poly,Continent,7,6,6,8,8,6,6,5,6,6,6,17,13,13,18,18,11,11,10,14,14,14,0.4,0.7,0.7,0.64,0.64,0.67,0.67,0.71,0.63,0.63,0.67,1,2,3,4,4,3,3,3,3,3,3,10,5,2024-02-07 02:14:26.122821
./data/poly/data15.txt,poly,Continent,4,3,2,2,2,2,3,3,3,3,3,5,4,3,3,3,3,4,4,4,4,4,0.75,0.82,0.89,0.89,0.89,0.89,0.82,0.82,0.82,0.82,0.82,1,2,3,3,3,2,2,2,2,2,2,10,5,2024-02-07 02:17:09.003987
./data/osc/data27.txt,osc,Continent,15,9,3,4,4,3,3,3,3,3,3,60,43,14,22,22,14,14,14,14,14,14,0.48,0.74,0.91,0.9,0.9,0.91,0.91,0.91,0.91,0.91,0.91,1,2,1,2,2,1,1,1,1,1,1,10,10,2024-02-07 06:20:59.857526
./data/osc/data29.txt,osc,Continent,6,6,6,5,5,6,6,6,6,6,6,13,13,13,8,6,14,14,14,14,14,14,0.74,0.74,0.74,0.84,0.85,0.74,0.74,0.74,0.74,0.74,0.74,1,1,1,2,2,1,1,1,1,1,1,10,10,2024-02-07 06:25:12.551965
./data/osc/data31.txt,osc,Continent,3,3,4,1,1,3,3,3,4,4,4,7,7,20,0,0,7,7,7,15,15,15,0.91,0.91,0.89,0.97,0.97,0.92,0.92,0.92,0.84,0.84,0.84,1,1,2,2,2,2,2,2,1,1,1,10,10,2024-02-07 06:30:55.370287
./data/osc/data33.txt,osc,Continent,13,8,7,6,6,6,6,6,6,6,6,30,16,16,8,8,15,15,15,15,15,15,0.61,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.82,0.82,0.82,1,2,2,2,2,1,1,1,1,1,1,10,10,2024-02-07 06:36:20.242744
./data/osc/data35.txt,osc,Continent,17,16,16,16,16,16,14,14,16,16,16,54,55,55,55,55,64,56,56,64,64,64,0.42,0.49,0.49,0.49,0.49,0.44,0.53,0.53,0.44,0.44,0.44,1,2,2,2,2,1,2,2,1,1,1,10,10,2024-02-07 06:41:57.223960
./data/osc/data37.txt,osc,Continent,5,4,3,3,3,4,4,4,4,4,4,8,4,4,4,4,5,5,5,5,5,5,0.85,0.88,0.91,0.91,0.91,0.88,0.88,0.88,0.88,0.88,0.88,1,1,1,1,1,1,1,1,1,1,1,10,10,2024-02-07 06:46:36.314874
./data/osc/data39.txt,osc,Continent,14,14,11,11,12,8,8,8,7,7,7,35,35,35,35,31,27,27,27,27,27,27,0.54,0.54,0.61,0.61,0.67,0.78,0.78,0.78,0.8,0.8,0.8,1,1,1,1,2,2,2,2,2,2,2,10,10,2024-02-07 06:53:51.115862
./data/osc/data41.txt,osc,Continent,2,6,4,4,4,8,8,8,8,8,8,10,19,13,22,22,34,34,34,34,34,34,0.94,0.84,0.89,0.9,0.9,0.71,0.71,0.71,0.71,0.71,0.71,1,2,2,2,2,1,1,1,1,1,1,10,10,2024-02-07 06:59:31.815931
./data/osc/data43.txt,osc,Continent,11,11,10,8,11,11,11,11,11,11,11,48,48,42,37,40,40,40,40,40,40,37,0.65,0.65,0.71,0.78,0.67,0.67,0.67,0.67,0.67,0.67,0.68,1,1,2,2,2,2,2,2,2,2,2,10,10,2024-02-07 07:06:44.162360
./data/osc/data45.txt,osc,Continent,6,6,5,5,5,5,5,5,5,5,5,28,28,22,22,22,22,22,22,22,22,22,0.84,0.84,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,1,1,1,1,1,1,1,1,1,1,1,10,10,2024-02-07 07:12:16.970364
./data/osc/data47.txt,osc,Continent,19,18,7,7,7,7,7,7,7,7,7,57,47,21,21,21,21,21,21,21,21,21,0.44,0.57,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,1,2,1,1,1,1,1,1,1,1,1,10,10,2024-02-07 07:18:03.846930
./data/osc/data49.txt,osc,Continent,7,11,10,10,10,10,10,4,4,4,4,16,32,27,27,27,27,27,5,5,5,5,0.85,0.74,0.76,0.76,0.76,0.76,0.76,0.92,0.92,0.92,0.92,1,1,1,1,1,1,1,1,1,1,1,10,10,2024-02-07 07:25:03.805707
./data/poly/data17.txt,poly,Continent,15,15,15,17,17,16,16,16,16,11,11,46,41,41,46,43,45,45,45,45,42,42,0.6,0.62,0.62,0.58,0.65,0.61,0.61,0.61,0.64,0.77,0.77,1,2,2,3,4,4,4,4,4,4,4,10,10,2024-02-07 02:29:50.340387
./data/poly/data19.txt,poly,Continent,18,16,19,24,26,20,20,20,13,13,13,49,45,45,57,61,48,48,48,38,38,38,0.47,0.6,0.6,0.51,0.51,0.58,0.58,0.58,0.7,0.7,0.7,1,2,3,4,5,4,4,4,3,3,3,10,10,2024-02-07 02:40:06.285580
./data/poly/data21.txt,poly,Continent,13,13,18,14,19,22,22,22,22,22,22,52,52,48,41,40,38,38,38,38,38,38,0.54,0.54,0.58,0.67,0.62,0.51,0.51,0.51,0.51,0.51,0.51,1,1,2,2,3,3,3,4,4,4,4,10,10,2024-02-07 02:49:34.152798
./data/poly/data23.txt,poly,Continent,18,16,16,16,17,17,17,17,12,12,12,62,50,50,50,51,43,43,43,39,39,39,0.44,0.62,0.62,0.62,0.63,0.7,0.7,0.7,0.77,0.77,0.77,1,2,2,2,3,4,4,4,4,4,4,10,10,2024-02-07 03:01:34.532945
./data/poly/data25.txt,poly,Continent,18,22,16,16,19,16,16,16,16,24,24,70,62,43,43,49,43,43,43,43,59,59,0.27,0.42,0.63,0.63,0.64,0.63,0.63,0.63,0.63,0.52,0.52,1,2,3,3,4,3,3,3,3,3,3,10,10,2024-02-07 03:13:09.964282
./data/poly/data27.txt,poly,Continent,17,19,21,19,19,23,23,23,20,20,21,53,63,77,73,73,76,76,76,74,74,75,0.53,0.5,0.57,0.64,0.64,0.6,0.6,0.6,0.65,0.65,0.62,1,2,3,3,3,4,4,4,4,4,4,10,10,2024-02-07 03:25:15.688232
./data/poly/data29.txt,poly,Continent,11,16,21,21,18,18,14,14,12,20,19,41,63,64,69,65,65,46,46,32,56,57,0.67,0.59,0.56,0.58,0.68,0.68,0.71,0.71,0.75,0.61,0.62,1,2,3,4,5,5,5,5,4,4,4,10,10,2024-02-07 03:35:46.568962
./data/osc/data53.txt,osc,Continent,30,29,29,29,26,26,26,26,26,26,26,127,144,144,144,156,156,156,156,156,156,156,0.44,0.56,0.56,0.56,0.58,0.58,0.58,0.58,0.58,0.58,0.58,1,2,2,2,2,2,2,2,2,2,2,10,15,2024-02-06 15:07:15.390630
./data/osc/data54.txt,osc,Continent,9,9,16,16,16,15,15,15,14,14,14,46,46,40,40,40,40,40,40,42,42,42,0.89,0.89,0.81,0.81,0.81,0.82,0.82,0.82,0.83,0.83,0.83,1,1,2,2,2,2,2,2,2,2,2,10,15,2024-02-06 15:36:41.798794
./data/osc/data55.txt,osc,Continent,30,16,12,12,12,13,13,13,24,24,24,74,44,44,44,44,46,46,46,80,80,80,0.59,0.83,0.86,0.86,0.86,0.85,0.85,0.85,0.69,0.69,0.69,1,2,2,2,2,2,2,2,1,1,1,10,15,2024-02-06 16:00:02.640160
./data/osc/data56.txt,osc,Continent,21,30,28,28,34,18,18,18,18,18,18,91,111,100,100,117,51,51,51,51,51,51,0.71,0.52,0.62,0.62,0.5,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1,1,1,2,2,2,2,2,2,10,15,2024-02-06 16:22:33.601194
./data/osc/data57.txt,osc,Continent,17,14,13,13,12,11,11,15,14,14,14,83,63,63,63,66,66,66,55,55,55,55,0.78,0.85,0.86,0.86,0.86,0.87,0.87,0.83,0.84,0.84,0.84,1,2,2,2,2,2,2,2,2,2,2,10,15,2024-02-06 16:48:21.984096
./data/osc/data58.txt,osc,Continent,37,37,37,37,37,38,38,38,38,38,38,135,135,122,122,122,123,123,123,123,123,123,0.44,0.44,0.45,0.45,0.45,0.43,0.43,0.43,0.43,0.43,0.43,1,1,1,1,1,1,1,1,1,1,1,10,15,2024-02-06 17:04:09.385327
./data/osc/data59.txt,osc,Continent,38,26,26,26,26,29,29,29,28,28,28,128,107,107,107,107,108,108,108,108,108,108,0.42,0.7,0.7,0.7,0.7,0.66,0.66,0.66,0.67,0.67,0.67,1,2,2,2,2,2,2,2,2,2,2,10,15,2024-02-06 17:27:24.524188
./data/osc/data60.txt,osc,Continent,14,14,10,10,10,14,14,14,14,14,14,96,96,51,51,80,96,96,96,96,96,96,0.77,0.77,0.87,0.87,0.88,0.77,0.77,0.77,0.77,0.77,0.77,1,1,2,2,2,1,1,1,1,1,1,10,15,2024-02-06 17:48:01.495914
./data/osc/data61.txt,osc,Continent,25,18,22,24,24,39,39,38,38,38,38,69,41,78,86,86,116,116,95,95,95,95,0.68,0.81,0.72,0.71,0.71,0.38,0.38,0.52,0.52,0.52,0.52,1,2,1,2,2,1,1,2,2,2,2,10,15,2024-02-06 18:08:35.075234
./data/osc/data62.txt,osc,Continent,25,26,26,26,26,24,24,24,24,24,24,66,59,59,59,59,54,54,54,66,66,66,0.56,0.59,0.59,0.59,0.59,0.62,0.62,0.62,0.57,0.57,0.57,1,2,2,2,2,2,2,2,1,1,1,10,15,2024-02-06 18:54:56.903116
./data/osc/data63.txt,osc,Continent,36,38,38,38,38,36,36,36,36,28,28,142,138,138,138,138,142,142,142,142,109,109,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.57,0.57,1,2,2,2,2,1,1,1,1,2,2,10,15,2024-02-06 19:09:07.056833
./data/osc/data64.txt,osc,Continent,22,31,30,24,24,23,23,23,30,30,30,111,121,110,100,100,102,102,102,113,113,113,0.7,0.56,0.56,0.67,0.67,0.68,0.68,0.68,0.55,0.55,0.55,1,1,1,2,2,2,2,2,1,1,1,10,15,2024-02-06 19:29:24.052388
./data/osc/data65.txt,osc,Continent,16,30,29,29,29,29,29,29,29,29,29,85,65,65,65,65,65,65,65,65,65,65,0.77,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,1,1,1,1,1,1,1,1,1,1,1,10,15,2024-02-06 19:49:57.006292
./data/osc/data66.txt,osc,Continent,26,21,20,22,22,22,22,22,22,22,22,78,66,67,77,77,77,77,77,77,77,77,0.65,0.73,0.74,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,1,1,1,2,2,2,2,2,2,2,2,10,15,2024-02-06 20:11:11.032910
./data/osc/data51.txt,osc,Continent,17,21,18,20,18,19,19,19,19,19,19,41,54,41,61,63,64,64,64,64,64,64,0.77,0.7,0.76,0.71,0.74,0.72,0.72,0.72,0.72,0.72,0.72,1,1,1,1,1,1,1,1,1,1,1,10,15,2024-02-07 07:37:41.637364
./data/osc/data53.txt,osc,Continent,30,31,31,31,30,34,34,34,33,31,33,145,137,137,137,131,118,118,118,119,107,119,0.44,0.51,0.51,0.51,0.57,0.49,0.49,0.49,0.5,0.54,0.5,1,2,2,2,3,2,2,2,2,3,2,10,15,2024-02-07 07:50:18.519767
./data/osc/data55.txt,osc,Continent,21,32,31,31,31,31,31,31,31,31,31,59,67,68,68,68,68,68,68,68,68,68,0.74,0.59,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,1,1,2,2,2,2,2,2,2,2,2,10,15,2024-02-07 08:09:59.149860
./data/osc/data57.txt,osc,Continent,21,17,20,16,13,13,10,14,14,14,14,92,66,79,68,50,41,40,59,59,59,59,0.72,0.8,0.73,0.78,0.84,0.85,0.89,0.83,0.83,0.83,0.83,1,2,1,2,3,2,2,2,2,2,2,10,15,2024-02-07 08:29:48.783654
./data/osc/data59.txt,osc,Continent,25,29,29,26,26,23,23,23,24,24,24,85,108,103,92,92,116,116,116,118,118,118,0.7,0.67,0.67,0.74,0.74,0.69,0.69,0.69,0.67,0.67,0.67,1,2,2,3,3,2,2,2,1,1,1,10,15,2024-02-07 08:40:57.082963
./data/osc/data61.txt,osc,Continent,18,18,14,14,14,14,21,21,19,19,19,88,88,60,60,60,60,86,86,74,74,74,0.77,0.77,0.84,0.84,0.84,0.84,0.76,0.76,0.78,0.78,0.78,1,1,2,2,2,2,2,2,2,2,2,10,15,2024-02-07 08:52:43.232067
./data/osc/data63.txt,osc,Continent,35,33,32,32,32,32,32,32,32,32,32,124,137,133,133,133,133,133,133,133,133,133,0.42,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,2,2,2,2,2,2,2,2,2,2,10,15,2024-02-07 09:02:00.156104
./data/osc/data65.txt,osc,Continent,30,26,20,20,20,21,21,21,21,21,21,91,77,76,76,76,86,86,86,86,86,86,0.56,0.66,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.72,0.72,1,2,2,2,2,2,2,2,2,2,2,10,15,2024-02-07 09:12:57.533162
./data/osc/data67.txt,osc,Continent,39,30,30,30,30,30,30,30,30,30,30,187,154,154,154,154,154,154,154,154,154,154,0.19,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,1,2,2,2,2,2,2,2,2,2,2,10,15,2024-02-07 09:22:08.473382
./data/osc/data69.txt,osc,Continent,18,19,18,18,18,18,18,18,18,18,18,54,66,66,66,66,62,62,62,62,62,62,0.79,0.81,0.82,0.82,0.82,0.79,0.79,0.79,0.79,0.79,0.79,1,2,2,2,2,1,1,1,1,1,1,10,15,2024-02-07 09:32:33.971193
./data/osc/data71.txt,osc,Continent,29,17,17,17,17,20,20,20,21,21,21,105,58,58,58,58,36,36,36,42,42,42,0.59,0.81,0.81,0.81,0.81,0.77,0.77,0.77,0.76,0.76,0.76,1,2,2,2,2,2,2,2,2,2,2,10,15,2024-02-07 09:43:48.605085
./data/osc/data73.txt,osc,Continent,23,20,18,18,18,18,18,18,18,18,18,59,73,73,73,73,73,73,73,73,73,73,0.68,0.73,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,1,1,2,2,2,2,2,2,2,2,2,10,15,2024-02-07 10:07:34.782525
./data/osc/data75.txt,osc,Continent,41,21,26,26,26,26,26,26,26,26,26,144,72,100,100,100,100,100,100,100,100,100,0.34,0.74,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,1,1,1,1,1,1,1,1,1,1,1,10,15,2024-02-07 10:14:28.240435
./data/poly/data31.txt,poly,Continent,28,32,30,33,33,33,35,35,32,32,32,114,129,110,111,111,106,123,123,108,108,108,0.45,0.49,0.6,0.61,0.61,0.62,0.61,0.61,0.62,0.62,0.62,1,2,3,4,4,5,6,6,6,6,6,10,15,2024-02-07 03:56:15.562654
./data/poly/data33.txt,poly,Continent,20,20,22,26,29,28,28,30,27,27,24,73,79,95,114,121,110,110,111,100,100,86,0.62,0.69,0.68,0.64,0.63,0.64,0.64,0.62,0.65,0.65,0.68,1,2,3,4,5,5,5,6,6,6,6,10,15,2024-02-07 04:16:25.372570
./data/poly/data35.txt,poly,Continent,8,11,15,17,17,14,14,17,11,11,10,44,37,25,22,22,22,22,20,17,17,20,0.81,0.78,0.75,0.74,0.74,0.77,0.77,0.74,0.81,0.81,0.81,1,2,3,4,4,4,4,5,5,5,5,10,15,2024-02-07 04:34:22.984590
./data/poly/data37.txt,poly,Continent,12,12,12,14,16,16,15,15,12,9,9,47,32,32,23,23,23,15,15,15,10,10,0.68,0.77,0.77,0.74,0.71,0.71,0.74,0.74,0.78,0.84,0.84,1,2,3,4,5,5,6,6,6,6,6,10,15,2024-02-07 04:50:36.550491
./data/poly/data39.txt,poly,Continent,21,19,18,18,18,18,18,18,18,20,16,69,72,63,73,73,75,73,73,76,75,76,0.62,0.67,0.69,0.68,0.68,0.68,0.69,0.69,0.7,0.68,0.72,1,2,3,4,5,6,6,6,6,6,6,10,15,2024-02-07 05:16:10.008952
./data/poly/data41.txt,poly,Continent,25,28,26,26,27,27,27,26,26,26,26,98,75,89,89,79,79,79,83,83,83,83,0.49,0.56,0.53,0.55,0.59,0.59,0.59,0.59,0.59,0.59,0.59,1,2,2,3,4,5,5,5,5,5,5,10,15,2024-02-07 05:33:05.110333
./data/poly/data43.txt,poly,Continent,20,20,19,22,22,24,26,26,27,27,23,50,44,44,56,56,82,80,80,88,88,88,0.63,0.67,0.68,0.66,0.66,0.64,0.62,0.62,0.62,0.62,0.66,1,2,2,3,3,4,5,5,5,5,5,10,15,2024-02-07 05:48:42.371334
./data/poly/data45.txt,poly,Continent,8,11,11,17,19,22,25,27,23,23,23,26,25,25,49,49,65,69,71,52,52,52,0.67,0.63,0.63,0.58,0.56,0.53,0.5,0.47,0.51,0.51,0.51,1,2,2,3,4,4,5,6,6,6,6,10,15,2024-02-07 06:02:11.548966
./data/osc/data1.txt,osc,DirectLingam,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0.57,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 22:35:46.220548
./data/osc/data3.txt,osc,DirectLingam,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0.4,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 22:37:48.122807
./data/osc/data5.txt,osc,DirectLingam,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0.62,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 22:39:53.033380
./data/osc/data7.txt,osc,DirectLingam,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0.31,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 22:42:00.464024
./data/osc/data9.txt,osc,DirectLingam,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 22:43:49.842542
./data/osc/data11.txt,osc,DirectLingam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 22:45:19.713979
./data/osc/data13.txt,osc,DirectLingam,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0.4,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 22:47:28.357443
./data/osc/data15.txt,osc,DirectLingam,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0.6,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 22:49:17.114069
./data/osc/data17.txt,osc,DirectLingam,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0.62,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 22:50:51.056478
./data/osc/data19.txt,osc,DirectLingam,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.67,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 22:52:35.674630
./data/osc/data21.txt,osc,DirectLingam,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0.57,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 22:56:03.301078
./data/osc/data23.txt,osc,DirectLingam,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0.44,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 22:58:09.336008
./data/osc/data25.txt,osc,DirectLingam,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0.4,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 23:00:03.536616
./data/poly/data1.txt,poly,DirectLingam,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 14:47:59.447083
./data/poly/data2.txt,poly,DirectLingam,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0.53,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 14:51:02.874345
./data/poly/data3.txt,poly,DirectLingam,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 14:53:38.398034
./data/poly/data4.txt,poly,DirectLingam,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0.37,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 14:55:57.989880
./data/poly/data5.txt,poly,DirectLingam,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0.84,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 14:58:35.703959
./data/poly/data6.txt,poly,DirectLingam,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0.32,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 15:01:09.686247
./data/poly/data7.txt,poly,DirectLingam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0.9,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 15:03:51.070488
./data/poly/data8.txt,poly,DirectLingam,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0.89,1,1,1,1,1,1,1,1,1,1,1,10,5,2024-02-06 15:06:54.565926
